Time, Deviation score, Value, Mean, Variance
2022-10-16 00:17:00.496000+00:00,5.820080880534628,131807.0,50559.6064529757,13959.839255629206
2022-10-16 00:17:02.510000+00:00,5.500306424808004,127343.0,50559.6064529757,13959.839255629206
2022-10-16 00:34:16.655000+00:00,5.734509281103312,129064.0,53709.13544259762,13140.595099517252
2022-10-16 01:41:11.857000+00:00,6.227849984707041,115463.0,48684.17604633447,10722.612798581535
2022-10-16 01:52:59.405000+00:00,5.693438701305517,85130.0,41908.122357240216,7591.524193076659
2022-10-16 01:53:01.422000+00:00,8.908552247929164,120877.0,41523.39126729591,8907.57628447992
2022-10-16 01:53:03.434000+00:00,6.619489617556136,100487.0,41523.39126729591,8907.57628447992
2022-10-16 02:09:00.839000+00:00,8.63518668361902,126082.0,45177.00018766491,9369.2241727457
2022-10-16 02:09:02.849000+00:00,8.515539637147349,124961.0,45177.00018766491,9369.2241727457
2022-10-16 02:21:56.743000+00:00,5.9144045337654125,125494.0,37773.22818895424,14831.716584526259
2022-10-16 02:21:58.752000+00:00,5.635947217212534,121364.0,37773.22818895424,14831.716584526259
2022-10-16 03:09:19.615000+00:00,6.3396279624157925,81832.0,43737.559177648924,6008.939491117192
2022-10-16 03:11:00.431000+00:00,5.055674395772564,82837.0,43468.07725497299,7787.076394386944
2022-10-16 03:11:24.611000+00:00,7.054370595956088,98401.0,43468.07725497299,7787.076394386944
2022-10-16 03:13:01.306000+00:00,14.09655994909833,132361.0,42598.6816072274,6367.675426976363
2022-10-16 03:13:03.322000+00:00,11.842205096276262,118006.0,42598.6816072274,6367.675426976363
2022-10-16 03:20:36.668000+00:00,6.826662984136693,113377.0,36994.606481436065,11188.833211197893
2022-10-16 03:25:56.959000+00:00,8.362364793595018,119629.0,34205.48033351376,10215.234778075532
2022-10-16 03:25:58.973000+00:00,7.679561103662203,112654.0,34205.48033351376,10215.234778075532
2022-10-16 03:44:59.252000+00:00,8.285509350838048,90597.0,36149.72015225445,6571.385963403494
2022-10-16 03:45:01.265000+00:00,15.033632767720414,121963.0,35799.64971094311,5731.372557806735
2022-10-16 03:45:03.274000+00:00,7.610105581017729,79416.0,35799.64971094311,5731.372557806735
2022-10-16 03:46:03.740000+00:00,6.490317110526148,80168.0,35445.604338001445,6890.633369741939
2022-10-16 03:46:13.810000+00:00,5.174037530215277,71098.0,35445.604338001445,6890.633369741939
