Time, Deviation score, Value, Mean, Variance
2022-10-13 11:40:34.286000+00:00,14.285462664010119,1099901014.0,558582758.58575,37892945.30712069
2022-10-13 11:40:36.305000+00:00,16.14502426390398,1170365280.0,558582758.58575,37892945.30712069
2022-10-13 11:40:38.320000+00:00,16.71153982045445,1191832223.0,558582758.58575,37892945.30712069
2022-10-13 11:40:40.330000+00:00,14.214028074324334,1097194147.0,558582758.58575,37892945.30712069
2022-10-13 11:40:42.349000+00:00,13.442967398961379,1067976387.0,558582758.58575,37892945.30712069
2022-10-13 11:40:44.360000+00:00,13.039729807474167,1052696527.0,558582758.58575,37892945.30712069
2022-10-13 11:40:48.386000+00:00,10.730397759232567,965189134.0,558582758.58575,37892945.30712069
2022-10-13 11:41:34.709000+00:00,11.271853781563314,1008663245.0,556976349.1617835,40072103.89625648
2022-10-13 11:41:36.726000+00:00,11.612010341231082,1022294034.0,556976349.1617835,40072103.89625648
2022-10-13 11:41:38.741000+00:00,11.95938054759802,1036213889.0,556976349.1617835,40072103.89625648
2022-10-13 11:41:40.753000+00:00,12.954964061338286,1076109015.0,556976349.1617835,40072103.89625648
2022-10-13 11:41:42.765000+00:00,11.107745103440866,1002087065.0,556976349.1617835,40072103.89625648
2022-10-13 11:45:26.604000+00:00,10.195165403111199,1012954619.0,549196134.1881979,45488078.56224477
2022-10-13 11:45:28.618000+00:00,11.229802268143853,1060018262.0,549196134.1881979,45488078.56224477
2022-10-13 11:45:30.637000+00:00,13.35586538306887,1156728788.0,549196134.1881979,45488078.56224477
2022-10-13 11:45:32.646000+00:00,13.30864740710928,1154580933.0,549196134.1881979,45488078.56224477
2022-10-13 11:45:34.699000+00:00,13.230728156351086,1151036536.0,549196134.1881979,45488078.56224477
2022-10-13 11:45:38.732000+00:00,11.264070455529852,1061577056.0,549196134.1881979,45488078.56224477
2022-10-13 11:45:40.744000+00:00,11.167332647755039,1057176639.0,549196134.1881979,45488078.56224477
2022-10-13 11:46:29.162000+00:00,11.343331364986524,1050021779.0,547005031.6213498,44344710.66686042
2022-10-13 11:46:31.181000+00:00,12.67721516105793,1109172470.0,547005031.6213498,44344710.66686042
2022-10-13 11:46:33.191000+00:00,13.614037577424396,1150715589.0,547005031.6213498,44344710.66686042
2022-10-13 11:46:35.211000+00:00,13.374721978327912,1140103208.0,547005031.6213498,44344710.66686042
2022-10-13 11:46:37.227000+00:00,14.782935473487045,1202550028.0,547005031.6213498,44344710.66686042
2022-10-13 11:46:39.238000+00:00,13.98223982194151,1167043411.0,547005031.6213498,44344710.66686042
2022-10-13 11:46:41.302000+00:00,14.095867714067223,1172082207.0,547005031.6213498,44344710.66686042
2022-10-13 11:46:43.316000+00:00,14.350810475672583,1183387570.0,547005031.6213498,44344710.66686042
2022-10-13 11:46:45.327000+00:00,10.738549180218719,1023202888.0,547005031.6213498,44344710.66686042
2022-10-13 11:47:39.682000+00:00,10.648459255400457,1089504297.0,544778900.9777993,51155325.19373059
2022-10-13 11:49:36.628000+00:00,10.25429204791729,1104094858.0,540393260.6512698,54972258.90530605
2022-10-13 11:49:38.690000+00:00,11.616316339641875,1178968410.0,540393260.6512698,54972258.90530605
2022-10-13 11:49:40.717000+00:00,12.103085603500835,1205727216.0,540393260.6512698,54972258.90530605
2022-10-13 11:52:29.989000+00:00,11.851634606626808,1105642251.0,534678907.5274508,48175915.173194475
2022-10-13 11:52:31.998000+00:00,14.148770791837794,1216308889.0,534678907.5274508,48175915.173194475
2022-10-13 11:52:34.011000+00:00,12.089653188293115,1117109014.0,534678907.5274508,48175915.173194475
2022-10-13 11:52:36.023000+00:00,14.270875706271742,1222191405.0,534678907.5274508,48175915.173194475
2022-10-13 11:52:38.036000+00:00,13.948305497815241,1206651290.0,534678907.5274508,48175915.173194475
2022-10-13 11:52:40.049000+00:00,13.787764634767903,1198917087.0,534678907.5274508,48175915.173194475
2022-10-13 11:52:42.063000+00:00,12.286618061007763,1126597977.0,534678907.5274508,48175915.173194475
2022-10-13 11:53:34.393000+00:00,11.218811271541254,1139563256.0,533183269.749005,54050288.535399325
2022-10-13 11:53:36.406000+00:00,12.551561011680413,1211598764.0,533183269.749005,54050288.535399325
2022-10-13 11:59:33.157000+00:00,10.181249061802685,1137455278.0,530432106.3453783,59621679.8125497
2022-10-13 11:59:37.191000+00:00,10.407139627824025,1150923253.0,530432106.3453783,59621679.8125497
2022-10-13 11:59:39.201000+00:00,10.257852589485221,1142022509.0,530432106.3453783,59621679.8125497
2022-10-13 11:59:41.219000+00:00,10.64277351207837,1164972141.0,530432106.3453783,59621679.8125497
2022-10-13 12:00:27.570000+00:00,11.756231728898062,1149907430.0,531034749.48289835,52642096.10600369
2022-10-13 12:00:29.581000+00:00,11.211688024895919,1121241508.0,531034749.48289835,52642096.10600369
2022-10-13 12:00:33.601000+00:00,10.497801728948938,1083661037.0,531034749.48289835,52642096.10600369
2022-10-13 12:00:35.615000+00:00,12.370920531084828,1182265937.0,531034749.48289835,52642096.10600369
2022-10-13 12:00:37.625000+00:00,11.624211681937823,1142957618.0,531034749.48289835,52642096.10600369
2022-10-13 12:00:39.635000+00:00,12.107932598915061,1168421701.0,531034749.48289835,52642096.10600369
2022-10-13 12:00:41.645000+00:00,10.459704879690474,1081655539.0,531034749.48289835,52642096.10600369
2022-10-13 12:00:43.693000+00:00,11.842487298791339,1154448104.0,531034749.48289835,52642096.10600369
2022-10-13 12:00:47.721000+00:00,11.824998652477824,1153527465.0,531034749.48289835,52642096.10600369
2022-10-13 12:00:49.731000+00:00,10.43160105956483,1080176095.0,531034749.48289835,52642096.10600369
2022-10-13 22:54:40.920000+00:00,10.887251408025845,205607496.0,63749216.668243386,13029760.590187324
