Time,Value
2022-09-23T19:30:00Z,61223289.74359631
2022-09-23T20:00:00Z,63911181.30220484
2022-09-23T20:30:00Z,84942725.52871096
2022-09-23T21:00:00Z,66734173.28958492
2022-09-23T21:30:00Z,63137156.50819882
2022-09-23T22:00:00Z,50682767.07125929
2022-09-23T22:30:00Z,50859110.64017568
2022-09-23T23:00:00Z,46666618.62018184
2022-09-23T23:30:00Z,37503042.07232544
2022-09-24T00:00:00Z,33796885.489822745
2022-09-24T00:30:00Z,31609728.28235106
2022-09-24T01:00:00Z,29083426.885511104
2022-09-24T01:30:00Z,26242582.779944915
2022-09-24T02:00:00Z,21543084.90329403
2022-09-24T02:30:00Z,25010953.114850152
2022-09-24T03:00:00Z,30381588.13543569
2022-09-24T03:30:00Z,26827792.646842174
2022-09-24T04:00:00Z,26333488.43481325
2022-09-24T04:30:00Z,22703852.799628288
2022-09-24T05:00:00Z,20317410.26546491
2022-09-24T05:30:00Z,21568962.3260438
2022-09-24T06:00:00Z,17437603.40395951
2022-09-24T06:30:00Z,28239843.47212432
2022-09-24T07:00:00Z,27713423.017036
2022-09-24T07:30:00Z,36300977.964279994
2022-09-24T08:00:00Z,39708755.3856768
2022-09-24T08:30:00Z,32471401.02681575
2022-09-24T09:00:00Z,29462548.813969128
2022-09-24T09:30:00Z,33518907.63483218
2022-09-24T10:00:00Z,33906259.67985656
2022-09-24T10:30:00Z,38968318.825681604
2022-09-24T11:00:00Z,39498873.4772902
2022-09-24T11:30:00Z,39486372.29030812
2022-09-24T12:00:00Z,39364251.79841758
2022-09-24T12:30:00Z,39712452.32398065
2022-09-24T13:00:00Z,34614089.70578253
2022-09-24T13:30:00Z,38226321.0635851
2022-09-24T14:00:00Z,42788289.17090595
2022-09-24T14:30:00Z,39479086.56706907
2022-09-24T15:00:00Z,36082288.59114501
2022-09-24T15:30:00Z,42014256.97034333
2022-09-24T16:00:00Z,34716746.10725269
2022-09-24T16:30:00Z,43679305.36269579
2022-09-24T17:00:00Z,45308109.832425505
2022-09-24T17:30:00Z,39804379.878158934
2022-09-24T18:00:00Z,33854766.837828286
2022-09-24T18:30:00Z,34949860.93884478
2022-09-24T19:00:00Z,34022866.52304191
2022-09-24T19:30:00Z,36977380.67971176
2022-09-24T20:00:00Z,37883297.26780454
2022-09-24T20:30:00Z,40680609.98904829
2022-09-24T21:00:00Z,42944446.26687589
2022-09-24T21:30:00Z,34773950.7839154
2022-09-24T22:00:00Z,33727215.792765364
2022-09-24T22:30:00Z,38878329.72277736
2022-09-24T23:00:00Z,42356282.40363799
2022-09-24T23:30:00Z,43607251.50999359
2022-09-25T00:00:00Z,35660207.492038555
2022-09-25T00:30:00Z,31622677.393145416
2022-09-25T01:00:00Z,30332248.25735341
2022-09-25T01:30:00Z,30858642.57960804
2022-09-25T02:00:00Z,28703198.979908355
2022-09-25T02:30:00Z,27860176.55467648
2022-09-25T03:00:00Z,24954158.09657999
2022-09-25T03:30:00Z,23855458.54859376
2022-09-25T04:00:00Z,23529997.063659374
2022-09-25T04:30:00Z,25370656.759638786
2022-09-25T05:00:00Z,25141440.879887193
2022-09-25T05:30:00Z,19542643.82602429
2022-09-25T06:00:00Z,17897208.909527775
2022-09-25T06:30:00Z,21014780.652523376
2022-09-25T07:00:00Z,28027609.766793735
2022-09-25T07:30:00Z,19726402.247677922
2022-09-25T08:00:00Z,20965303.663632575
2022-09-25T08:30:00Z,27110112.16361248
2022-09-25T09:00:00Z,28959094.891894493
2022-09-25T09:30:00Z,30150435.414475575
2022-09-25T10:00:00Z,33051013.799525887
2022-09-25T10:30:00Z,38013637.79547276
2022-09-25T11:00:00Z,34438355.272703975
2022-09-25T11:30:00Z,35688413.435940154
2022-09-25T12:00:00Z,36256859.291469194
2022-09-25T12:30:00Z,33173939.094150435
2022-09-25T13:00:00Z,32482953.56401629
2022-09-25T13:30:00Z,34933484.72520819
2022-09-25T14:00:00Z,37672267.10137732
2022-09-25T14:30:00Z,41277818.617801555
2022-09-25T15:00:00Z,35592337.691639714
2022-09-25T15:30:00Z,36206088.3034136
2022-09-25T16:00:00Z,43502240.60708679
2022-09-25T16:30:00Z,36719551.76513162
2022-09-25T17:00:00Z,42041777.16720051
2022-09-25T17:30:00Z,48242739.61194604
2022-09-25T18:00:00Z,47999182.436907515
2022-09-25T18:30:00Z,50486425.024607494
2022-09-25T19:00:00Z,45698726.23084807
2022-09-25T19:30:00Z,49930768.56194747
2022-09-25T20:00:00Z,47480227.60299157
2022-09-25T20:30:00Z,50943257.08836152
2022-09-25T21:00:00Z,45641040.118777625
2022-09-25T21:30:00Z,45139958.722526506
2022-09-25T22:00:00Z,36136743.84045483
2022-09-25T22:30:00Z,39526286.8141814
2022-09-25T23:00:00Z,36350082.67604867
2022-09-25T23:30:00Z,29954565.44513504
2022-09-26T00:00:00Z,26031144.506970484
2022-09-26T00:30:00Z,24648791.236386932
2022-09-26T01:00:00Z,27774247.325226698
2022-09-26T01:30:00Z,19858961.199256793
2022-09-26T02:00:00Z,24405302.54522742
2022-09-26T02:30:00Z,22293719.841613017
2022-09-26T03:00:00Z,21813079.82333162
2022-09-26T03:30:00Z,22077168.602921393
2022-09-26T04:00:00Z,24542075.34684858
2022-09-26T04:30:00Z,20013817.33584265
2022-09-26T05:00:00Z,26148308.98266915
2022-09-26T05:30:00Z,28251340.61488694
2022-09-26T06:00:00Z,34635811.74925488
2022-09-26T06:30:00Z,58474473.83705128
2022-09-26T07:00:00Z,77407414.85096093
2022-09-26T07:30:00Z,95893092.0868089
2022-09-26T08:00:00Z,95742999.64699285
2022-09-26T08:30:00Z,117089991.37660927
2022-09-26T09:00:00Z,119570690.32036255
2022-09-26T09:30:00Z,121463330.24149312
2022-09-26T10:00:00Z,107952657.90891914
2022-09-26T10:30:00Z,121593168.04599318
2022-09-26T11:00:00Z,121360418.6289868
2022-09-26T11:30:00Z,132513852.62924983
2022-09-26T12:00:00Z,126549575.55033949
2022-09-26T12:30:00Z,132800936.20960921
2022-09-26T13:00:00Z,121211749.08108194
2022-09-26T13:30:00Z,109075701.22625376
2022-09-26T14:00:00Z,98758044.2514412
2022-09-26T14:30:00Z,97702121.38375296
2022-09-26T15:00:00Z,88397873.98388903
2022-09-26T15:30:00Z,84378592.74180013
2022-09-26T16:00:00Z,65254422.85972329
2022-09-26T16:30:00Z,61556735.61516035
2022-09-26T17:00:00Z,57565870.20658827
2022-09-26T17:30:00Z,73656961.17193207
2022-09-26T18:00:00Z,63890820.785158135
2022-09-26T18:30:00Z,59541906.46819143
2022-09-26T19:00:00Z,55287141.0741334
2022-09-26T19:30:00Z,65425639.4079095
2022-09-26T20:00:00Z,63654448.951784454
2022-09-26T20:30:00Z,58668462.21607509
2022-09-26T21:00:00Z,47017455.40786186
2022-09-26T21:30:00Z,55726621.210919224
2022-09-26T22:00:00Z,47635371.72738049
2022-09-26T22:30:00Z,45885226.526266895
2022-09-26T23:00:00Z,36118944.39135451
2022-09-26T23:30:00Z,36510367.75809035
2022-09-27T00:00:00Z,25560848.67389424
2022-09-27T00:30:00Z,23837469.856218364
2022-09-27T01:00:00Z,18559758.70497581
2022-09-27T01:30:00Z,27449727.266606882
2022-09-27T02:00:00Z,27631671.393113393
2022-09-27T02:30:00Z,27300618.691728365
2022-09-27T03:00:00Z,23569048.590317827
2022-09-27T03:30:00Z,19927743.942588028
2022-09-27T04:00:00Z,23675876.168963086
2022-09-27T04:30:00Z,18942506.909865472
2022-09-27T05:00:00Z,21270702.501409438
2022-09-27T05:30:00Z,25273612.39447043
2022-09-27T06:00:00Z,37403912.27276806
2022-09-27T06:30:00Z,59805984.67633299
2022-09-27T07:00:00Z,69410639.87395899
2022-09-27T07:30:00Z,91629346.30795115
2022-09-27T08:00:00Z,94034764.84876047
2022-09-27T08:30:00Z,109085347.2967959
2022-09-27T09:00:00Z,118391131.36123122
2022-09-27T09:30:00Z,126497694.49817392
2022-09-27T10:00:00Z,112103926.30633488
2022-09-27T10:30:00Z,117103550.92634714
2022-09-27T11:00:00Z,116012870.77837944
2022-09-27T11:30:00Z,110624009.01630156
2022-09-27T12:00:00Z,112050028.9873742
2022-09-27T12:30:00Z,114136953.86622468
2022-09-27T13:00:00Z,108026869.78276888
2022-09-27T13:30:00Z,99244963.08267666
2022-09-27T14:00:00Z,89941277.46534273
2022-09-27T14:30:00Z,91958409.0698911
2022-09-27T15:00:00Z,78637515.8085761
2022-09-27T15:30:00Z,67353329.46177487
2022-09-27T16:00:00Z,60595333.8727494
2022-09-27T16:30:00Z,61865160.13250272
2022-09-27T17:00:00Z,55703703.71339355
2022-09-27T17:30:00Z,54011585.64418396
2022-09-27T18:00:00Z,55062311.32770389
2022-09-27T18:30:00Z,57584631.59314542
2022-09-27T19:00:00Z,50786554.541992314
2022-09-27T19:30:00Z,63074469.087506406
2022-09-27T20:00:00Z,72423409.630317
2022-09-27T20:30:00Z,66216624.74983986
2022-09-27T21:00:00Z,53661594.9412311
2022-09-27T21:30:00Z,48836122.59357278
2022-09-27T22:00:00Z,51293616.12806714
2022-09-27T22:30:00Z,65267120.021233685
2022-09-27T23:00:00Z,48661334.01886127
2022-09-27T23:30:00Z,32975125.913796976
2022-09-28T00:00:00Z,25524942.55693688
2022-09-28T00:30:00Z,23243409.31798091
2022-09-28T01:00:00Z,21857175.75052068
2022-09-28T01:30:00Z,21779439.783330135
2022-09-28T02:00:00Z,22512824.937051516
2022-09-28T02:30:00Z,25546256.45990196
2022-09-28T03:00:00Z,29492110.57049065
2022-09-28T03:30:00Z,25538867.123630423
2022-09-28T04:00:00Z,28887705.933561727
2022-09-28T04:30:00Z,21909936.289045483
2022-09-28T05:00:00Z,23811844.742959663
2022-09-28T05:30:00Z,26148585.629557244
2022-09-28T06:00:00Z,34558988.921295404
2022-09-28T06:30:00Z,56768499.5220315
2022-09-28T07:00:00Z,78520024.763864
2022-09-28T07:30:00Z,93341642.39064953
2022-09-28T08:00:00Z,90945982.07882766
2022-09-28T08:30:00Z,108503121.94581093
2022-09-28T09:00:00Z,117216635.77720821
2022-09-28T09:30:00Z,122796695.69585417
2022-09-28T10:00:00Z,119749004.05358747
2022-09-28T10:30:00Z,127366601.91353083
2022-09-28T11:00:00Z,131672985.26251204
2022-09-28T11:30:00Z,138488236.8773223
2022-09-28T12:00:00Z,139687815.4505156
2022-09-28T12:30:00Z,136395272.8240459
2022-09-28T13:00:00Z,118489997.27539387
2022-09-28T13:30:00Z,112392225.68075837
2022-09-28T14:00:00Z,100941582.47157963
2022-09-28T14:30:00Z,90317825.95479737
2022-09-28T15:00:00Z,77877573.05990423
2022-09-28T15:30:00Z,76033103.94435194
2022-09-28T16:00:00Z,74416382.59783967
2022-09-28T16:30:00Z,66044993.712879665
2022-09-28T17:00:00Z,67777618.81070347
2022-09-28T17:30:00Z,63419273.92918909
2022-09-28T18:00:00Z,65637566.75639056
2022-09-28T18:30:00Z,62930024.8528743
2022-09-28T19:00:00Z,63560505.30566945
2022-09-28T19:30:00Z,96912189.15177141
2022-09-28T20:00:00Z,115699366.92082666
2022-09-28T20:30:00Z,74094212.92662932
2022-09-28T21:00:00Z,55600664.15543096
2022-09-28T21:30:00Z,59697087.93888532
2022-09-28T22:00:00Z,54664765.265517905
2022-09-28T22:30:00Z,46746959.643688105
2022-09-28T23:00:00Z,40446639.87157315
2022-09-28T23:30:00Z,35119761.77916213
