Time,Value
2022-10-15T13:00:00Z,36115841.14435947
2022-10-15T13:30:00Z,36831517.06345019
2022-10-15T14:00:00Z,35453653.808250345
2022-10-15T14:30:00Z,40979378.834157586
2022-10-15T15:00:00Z,35604373.18201601
2022-10-15T15:30:00Z,36637760.14102987
2022-10-15T16:00:00Z,39892068.20185271
2022-10-15T16:30:00Z,46697135.92431291
2022-10-15T17:00:00Z,48200668.59512034
2022-10-15T17:30:00Z,51215530.28895046
2022-10-15T18:00:00Z,54106664.74774179
2022-10-15T18:30:00Z,52734348.90013188
2022-10-15T19:00:00Z,51315760.89624942
2022-10-15T19:30:00Z,52521244.430404805
2022-10-15T20:00:00Z,60433061.91815545
2022-10-15T20:30:00Z,56761540.65656532
2022-10-15T21:00:00Z,48591827.26714138
2022-10-15T21:30:00Z,46749502.54246621
2022-10-15T22:00:00Z,48684338.00168206
2022-10-15T22:30:00Z,47108549.48204807
2022-10-15T23:00:00Z,44536198.309132874
2022-10-15T23:30:00Z,34439324.44589915
2022-10-16T00:00:00Z,25519126.875272013
2022-10-16T00:30:00Z,26800185.56946872
2022-10-16T01:00:00Z,23395241.6859545
2022-10-16T01:30:00Z,23958642.90941767
2022-10-16T02:00:00Z,19700316.113529198
2022-10-16T02:30:00Z,20124839.03818002
2022-10-16T03:00:00Z,15497732.552145824
2022-10-16T03:30:00Z,17374001.726927895
2022-10-16T04:00:00Z,15883039.899393661
2022-10-16T04:30:00Z,17787616.023837786
2022-10-16T05:00:00Z,14406390.994427959
2022-10-16T05:30:00Z,14452762.827513438
2022-10-16T06:00:00Z,19140576.65069577
2022-10-16T06:30:00Z,19236634.09184111
2022-10-16T07:00:00Z,20671258.245037924
2022-10-16T07:30:00Z,24328117.39184777
2022-10-16T08:00:00Z,23272632.98631718
2022-10-16T08:30:00Z,25034990.477729056
2022-10-16T09:00:00Z,28588626.997691754
2022-10-16T09:30:00Z,32133946.556811437
2022-10-16T10:00:00Z,25917639.79751344
2022-10-16T10:30:00Z,34432700.72681737
2022-10-16T11:00:00Z,33276586.132733162
2022-10-16T11:30:00Z,35861006.22659675
2022-10-16T12:00:00Z,32131101.24398445
2022-10-16T12:30:00Z,33772751.5082443
2022-10-16T13:00:00Z,31099710.908737224
2022-10-16T13:30:00Z,38446210.7470821
2022-10-16T14:00:00Z,35129111.35626423
2022-10-16T14:30:00Z,37975908.98269042
2022-10-16T15:00:00Z,39379743.39420824
2022-10-16T15:30:00Z,43801363.504582316
2022-10-16T16:00:00Z,42232884.4511628
2022-10-16T16:30:00Z,43824583.23330256
2022-10-16T17:00:00Z,41742822.87699055
2022-10-16T17:30:00Z,43010916.23079206
2022-10-16T18:00:00Z,44495994.597038545
2022-10-16T18:30:00Z,51232735.88321794
2022-10-16T19:00:00Z,53729804.81903914
2022-10-16T19:30:00Z,56852022.57286415
2022-10-16T20:00:00Z,52334346.49039858
2022-10-16T20:30:00Z,50260905.6819096
2022-10-16T21:00:00Z,48808521.775242366
2022-10-16T21:30:00Z,53011187.46864904
2022-10-16T22:00:00Z,52700688.60821375
2022-10-16T22:30:00Z,44257947.438715614
2022-10-16T23:00:00Z,52805387.43256074
2022-10-16T23:30:00Z,40159323.70880316
2022-10-17T00:00:00Z,34135759.65775243
2022-10-17T00:30:00Z,40870038.760224275
2022-10-17T01:00:00Z,30428727.50094
2022-10-17T01:30:00Z,28873067.05935501
2022-10-17T02:00:00Z,28256003.47105367
2022-10-17T02:30:00Z,27626124.659919564
2022-10-17T03:00:00Z,24235793.19843101
2022-10-17T03:30:00Z,28997689.759389322
2022-10-17T04:00:00Z,24665442.154356
2022-10-17T04:30:00Z,23822385.55160248
2022-10-17T05:00:00Z,26713438.805406295
2022-10-17T05:30:00Z,31260934.855541635
2022-10-17T06:00:00Z,31686399.54868803
2022-10-17T06:30:00Z,59434008.64950051
2022-10-17T07:00:00Z,77328005.20481527
2022-10-17T07:30:00Z,97017153.93316408
2022-10-17T08:00:00Z,107772676.17274347
2022-10-17T08:30:00Z,130328397.72166547
2022-10-17T09:00:00Z,132466207.54779576
2022-10-17T09:30:00Z,130265182.11351797
2022-10-17T10:00:00Z,113878113.23801515
2022-10-17T10:30:00Z,117771602.03580613
2022-10-17T11:00:00Z,130725301.00975904
2022-10-17T11:30:00Z,134410356.7801767
2022-10-17T12:00:00Z,115129398.5846351
2022-10-17T12:30:00Z,107438512.95587653
2022-10-17T13:00:00Z,93230574.53088821
2022-10-17T13:30:00Z,88795199.74988458
2022-10-17T14:00:00Z,76172566.70777248
2022-10-17T14:30:00Z,65199573.35465599
2022-10-17T15:00:00Z,57759894.33461934
2022-10-17T15:30:00Z,48976118.883116886
2022-10-17T16:00:00Z,46780019.3747156
2022-10-17T16:30:00Z,50355857.29976921
2022-10-17T17:00:00Z,42373327.86410105
2022-10-17T17:30:00Z,42204254.26100857
2022-10-17T18:00:00Z,43335801.38080956
2022-10-17T18:30:00Z,42282211.50588662
2022-10-17T19:00:00Z,45984776.617028296
2022-10-17T19:30:00Z,44868172.40627164
2022-10-17T20:00:00Z,51048072.37248634
2022-10-17T20:30:00Z,59555470.59479431
2022-10-17T21:00:00Z,46463123.75881733
2022-10-17T21:30:00Z,42498023.404199906
2022-10-17T22:00:00Z,32014208.85171629
2022-10-17T22:30:00Z,35837280.4291885
2022-10-17T23:00:00Z,28807356.378421158
2022-10-17T23:30:00Z,24254404.62113419
2022-10-18T00:00:00Z,20607510.92420546
2022-10-18T00:30:00Z,18754659.89960435
2022-10-18T01:00:00Z,17497905.065727387
2022-10-18T01:30:00Z,17680658.708150543
2022-10-18T02:00:00Z,14851985.443410853
2022-10-18T02:30:00Z,16452253.786899306
2022-10-18T03:00:00Z,13756136.54241145
2022-10-18T03:30:00Z,14124597.025419537
2022-10-18T04:00:00Z,15515988.288604759
2022-10-18T04:30:00Z,18310193.80302081
2022-10-18T05:00:00Z,16412730.213089345
2022-10-18T05:30:00Z,22991567.42005143
2022-10-18T06:00:00Z,31530210.054493293
2022-10-18T06:30:00Z,65549727.73065761
2022-10-18T07:00:00Z,84200262.97710405
2022-10-18T07:30:00Z,107317439.8755771
2022-10-18T08:00:00Z,118722742.22809382
2022-10-18T08:30:00Z,137760734.7209893
2022-10-18T09:00:00Z,125263059.32119177
2022-10-18T09:30:00Z,143265424.0613416
2022-10-18T10:00:00Z,127245096.10515381
2022-10-18T10:30:00Z,135179416.5454275
2022-10-18T11:00:00Z,135374711.31828967
2022-10-18T11:30:00Z,158191125.28674582
2022-10-18T12:00:00Z,165822124.49535173
2022-10-18T12:30:00Z,160410042.39102754
2022-10-18T13:00:00Z,153536373.60588777
2022-10-18T13:30:00Z,138087887.55973348
2022-10-18T14:00:00Z,116585825.9974277
2022-10-18T14:30:00Z,101067740.78760508
2022-10-18T15:00:00Z,88787972.99442671
2022-10-18T15:30:00Z,69178333.36357044
2022-10-18T16:00:00Z,60543378.035933286
2022-10-18T16:30:00Z,58497727.735872075
2022-10-18T17:00:00Z,61371034.02579411
2022-10-18T17:30:00Z,61712158.31418585
2022-10-18T18:00:00Z,61848918.34363252
2022-10-18T18:30:00Z,68748505.37922849
2022-10-18T19:00:00Z,73484634.45783333
2022-10-18T19:30:00Z,91947202.65799537
2022-10-18T20:00:00Z,72108214.41411944
2022-10-18T20:30:00Z,116259629.59462044
2022-10-18T21:00:00Z,80518735.40319817
2022-10-18T21:30:00Z,71036619.89899455
2022-10-18T22:00:00Z,60615350.46639847
2022-10-18T22:30:00Z,52751734.103816494
2022-10-18T23:00:00Z,49038248.90515593
2022-10-18T23:30:00Z,55960783.12152675
2022-10-19T00:00:00Z,43289125.11420945
2022-10-19T00:30:00Z,41970845.46650182
2022-10-19T01:00:00Z,37066077.23363223
2022-10-19T01:30:00Z,31574704.111814555
2022-10-19T02:00:00Z,28762526.15351658
2022-10-19T02:30:00Z,33392774.782512624
2022-10-19T03:00:00Z,30061904.0355683
2022-10-19T03:30:00Z,28467099.62849705
2022-10-19T04:00:00Z,34400294.15013024
2022-10-19T04:30:00Z,35720401.90209007
2022-10-19T05:00:00Z,36315680.88221526
2022-10-19T05:30:00Z,37840094.39651416
2022-10-19T06:00:00Z,38817991.99630923
2022-10-19T06:30:00Z,68441902.4063427
2022-10-19T07:00:00Z,71611573.33480611
2022-10-19T07:30:00Z,87539403.70673743
2022-10-19T08:00:00Z,93228853.68799865
2022-10-19T08:30:00Z,100802636.14770965
2022-10-19T09:00:00Z,105911899.42085832
2022-10-19T09:30:00Z,104890196.22073577
2022-10-19T10:00:00Z,102632776.46566035
2022-10-19T10:30:00Z,108199678.3099878
2022-10-19T11:00:00Z,111934750.87842426
2022-10-19T11:30:00Z,120227629.50191204
2022-10-19T12:00:00Z,110189977.1880539
2022-10-19T12:30:00Z,125986851.57738136
2022-10-19T13:00:00Z,119010635.5611582
2022-10-19T13:30:00Z,109355786.73025854
2022-10-19T14:00:00Z,86718595.49927542
2022-10-19T14:30:00Z,71064226.47357216
2022-10-19T15:00:00Z,69382310.24477296
2022-10-19T15:30:00Z,62527950.123970464
2022-10-19T16:00:00Z,58102115.20002634
2022-10-19T16:30:00Z,52060826.46498913
2022-10-19T17:00:00Z,46864459.13394592
2022-10-19T17:30:00Z,49499869.951281376
2022-10-19T18:00:00Z,45228267.18328007
2022-10-19T18:30:00Z,46975976.177636564
2022-10-19T19:00:00Z,57112288.673255585
2022-10-19T19:30:00Z,70018709.3308194
2022-10-19T20:00:00Z,73548794.4589208
2022-10-19T20:30:00Z,73937356.8861735
2022-10-19T21:00:00Z,64633147.32710681
2022-10-19T21:30:00Z,45572960.708432145
2022-10-19T22:00:00Z,36854596.50833113
2022-10-19T22:30:00Z,47696728.82656961
2022-10-19T23:00:00Z,48081996.29254951
2022-10-19T23:30:00Z,58356184.23398357
